libraryId,anatId,anatName,stageId,stage,sex,strain,platform
SRX1603197,UBERON:0001049,neural tube,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603211,UBERON:0000948,heart,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6Cr,single
SRX1603212,UBERON:0000948,heart,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6Cr,single
SRX1603219,UBERON:0001891,midbrain,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1603220,UBERON:0001891,midbrain,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1603222,UBERON:0000948,heart,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603223,UBERON:0000948,heart,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603226,UBERON:0002369,adrenal gland,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603227,UBERON:0002369,adrenal gland,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603246,UBERON:0001890,forebrain,MmusDv:0000032,Theiler stage 23 (mouse),mixed,C57BL/6Cr,single
SRX1603247,UBERON:0001890,forebrain,MmusDv:0000032,Theiler stage 23 (mouse),mixed,C57BL/6Cr,single
SRX1603250,UBERON:0002028,hindbrain,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6Cr,single
SRX1603251,UBERON:0002028,hindbrain,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6Cr,single
SRX1603259,UBERON:0002956,granular layer of cerebellar cortex,MmusDv:0000079,8-month-old stage (mouse),male,C57BL/6,single
SRX1603260,UBERON:0002956,granular layer of cerebellar cortex,MmusDv:0000079,8-month-old stage (mouse),male,C57BL/6,single
SRX1603263,UBERON:0002107,liver,MmusDv:0000033,Theiler stage 24 (mouse),mixed,C57BL/6Cr,single
SRX1603264,UBERON:0002107,liver,MmusDv:0000033,Theiler stage 24 (mouse),mixed,C57BL/6Cr,single
SRX1603267,UBERON:0002101,limb,MmusDv:0000032,Theiler stage 23 (mouse),mixed,C57BL/6Cr,single
SRX1603268,UBERON:0002101,limb,MmusDv:0000032,Theiler stage 23 (mouse),mixed,C57BL/6Cr,single
SRX1603271,UBERON:0000160,intestine,MmusDv:0000033,Theiler stage 24 (mouse),mixed,C57BL/6Cr,single
SRX1603272,UBERON:0000160,intestine,MmusDv:0000033,Theiler stage 24 (mouse),mixed,C57BL/6Cr,single
SRX1603273,UBERON:0012314,embryonic facial prominence,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6Cr,single
SRX1603274,UBERON:0012314,embryonic facial prominence,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6Cr,single
SRX1603275,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603276,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603299,UBERON:0002028,hindbrain,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1603300,UBERON:0002028,hindbrain,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1603302,UBERON:0000945,stomach,MmusDv:0000032,Theiler stage 23 (mouse),mixed,C57BL/6Cr,single
SRX1603303,UBERON:0000945,stomach,MmusDv:0000032,Theiler stage 23 (mouse),mixed,C57BL/6Cr,single
SRX1603308,UBERON:0002370,thymus,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603309,UBERON:0002370,thymus,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603311,UBERON:0002028,hindbrain,MmusDv:0000028,Theiler stage 21 (mouse),mixed,C57BL/6Cr,single
SRX1603312,UBERON:0002028,hindbrain,MmusDv:0000028,Theiler stage 21 (mouse),mixed,C57BL/6Cr,single
SRX1603316,UBERON:0000160,intestine,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603317,UBERON:0000160,intestine,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603318,UBERON:0001134,skeletal muscle tissue,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603319,UBERON:0001134,skeletal muscle tissue,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603321,UBERON:0002107,liver,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603322,UBERON:0002107,liver,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603326,UBERON:0001890,forebrain,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6Cr,single
SRX1603327,UBERON:0001890,forebrain,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6Cr,single
SRX1603331,UBERON:0001890,forebrain,MmusDv:0000028,Theiler stage 21 (mouse),mixed,C57BL/6Cr,single
SRX1603332,UBERON:0001890,forebrain,MmusDv:0000028,Theiler stage 21 (mouse),mixed,C57BL/6Cr,single
SRX1603334,UBERON:0002048,lung,MmusDv:0000033,Theiler stage 24 (mouse),mixed,C57BL/6Cr,single
SRX1603335,UBERON:0002048,lung,MmusDv:0000033,Theiler stage 24 (mouse),mixed,C57BL/6Cr,single
SRX1603404,UBERON:0001891,midbrain,MmusDv:0000032,Theiler stage 23 (mouse),mixed,C57BL/6Cr,single
SRX1603405,UBERON:0001891,midbrain,MmusDv:0000032,Theiler stage 23 (mouse),mixed,C57BL/6Cr,single
SRX1603452,UBERON:0002107,liver,MmusDv:0000154,8-week-old stage (mouse),NA,C57BL/6J,paired
SRX1603453,UBERON:0002107,liver,MmusDv:0000154,8-week-old stage (mouse),NA,C57BL/6J,paired
SRX1603483,UBERON:0001891,midbrain,MmusDv:0000028,Theiler stage 21 (mouse),mixed,C57BL/6Cr,single
SRX1603484,UBERON:0001891,midbrain,MmusDv:0000028,Theiler stage 21 (mouse),mixed,C57BL/6Cr,single
SRX1603490,UBERON:0001255,urinary bladder,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603491,UBERON:0001255,urinary bladder,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603510,UBERON:0012314,embryonic facial prominence,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603511,UBERON:0012314,embryonic facial prominence,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603525,UBERON:0000948,heart,UBERON:0007221,neonate stage,mixed,C57BL/6Cr,paired
SRX1603526,UBERON:0000948,heart,UBERON:0007221,neonate stage,mixed,C57BL/6Cr,paired
SRX1603564,UBERON:0001891,midbrain,UBERON:0007221,neonate stage,mixed,C57BL/6Cr,paired
SRX1603565,UBERON:0001891,midbrain,UBERON:0007221,neonate stage,mixed,C57BL/6Cr,paired
SRX1603592,UBERON:0001049,neural tube,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603593,UBERON:0001049,neural tube,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6,single
SRX1603621,UBERON:0002028,hindbrain,UBERON:0007221,neonate stage,mixed,C57BL/6Cr,paired
SRX1603622,UBERON:0002028,hindbrain,UBERON:0007221,neonate stage,mixed,C57BL/6Cr,paired
SRX1603627,UBERON:0002048,lung,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603628,UBERON:0002048,lung,UBERON:0007221,neonate stage,NA,C57BL/6,single
SRX1603639,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,mixed,C57BL/6Cr,paired
SRX1603640,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,mixed,C57BL/6Cr,paired
SRX1741370,UBERON:0001833,lip,UBERON:0018241,prime adult stage,female,C57BL/6J,paired
SRX1741371,UBERON:0001833,lip,UBERON:0018241,prime adult stage,female,C57BL/6J,paired
SRX1741372,UBERON:0001833,lip,UBERON:0018241,prime adult stage,female,C57BL/6J,paired
SRX1742282,UBERON:0001736,submandibular gland,MmusDv:0000029,Theiler stage 22 (mouse),NA,C57BL/6,single
SRX1742283,UBERON:0001736,submandibular gland,MmusDv:0000029,Theiler stage 22 (mouse),NA,C57BL/6,single
SRX1742284,UBERON:0001736,submandibular gland,MmusDv:0000029,Theiler stage 22 (mouse),NA,C57BL/6,single
SRX1742285,UBERON:0001736,submandibular gland,MmusDv:0000033,Theiler stage 24 (mouse),NA,C57BL/6,single
SRX1742286,UBERON:0001736,submandibular gland,MmusDv:0000033,Theiler stage 24 (mouse),NA,C57BL/6,single
SRX1742287,UBERON:0001736,submandibular gland,MmusDv:0000035,Theiler stage 26 (mouse),NA,C57BL/6,single
SRX1742288,UBERON:0001736,submandibular gland,MmusDv:0000035,Theiler stage 26 (mouse),NA,C57BL/6,single
SRX1742289,UBERON:0001736,submandibular gland,MmusDv:0000158,12-week-old stage (mouse),male,C57BL/6,single
SRX1742290,UBERON:0001736,submandibular gland,MmusDv:0000158,12-week-old stage (mouse),male,C57BL/6,single
SRX1742291,UBERON:0001736,submandibular gland,MmusDv:0000149,4-week-old stage (mouse),male,C57BL/6,single
SRX1742292,UBERON:0001736,submandibular gland,MmusDv:0000149,4-week-old stage (mouse),male,C57BL/6,single
SRX1742293,UBERON:0001736,submandibular gland,MmusDv:0000139,4-6 days (mouse),NA,C57BL/6,single
SRX1742294,UBERON:0001736,submandibular gland,MmusDv:0000139,4-6 days (mouse),NA,C57BL/6,single
SRX1833063,UBERON:0002048,lung,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX1833064,UBERON:0002048,lung,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX1833213,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1833214,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1833376,UBERON:0001891,midbrain,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1833533,UBERON:0002107,liver,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1833534,UBERON:0002107,liver,UBERON:0007221,neonate stage,NA,C57BL/6Cr,single
SRX1833613,UBERON:0002113,kidney,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX1833625,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX1833626,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX1833800,UBERON:0000160,intestine,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX1833801,UBERON:0000160,intestine,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX1834473,UBERON:0000945,stomach,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,single
SRX1834474,UBERON:0000945,stomach,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,single
SRX191149,UBERON:0000955,brain,UBERON:0000113,post-juvenile,mixed,C57BL/6J,paired
SRX191150,UBERON:0000955,brain,UBERON:0000113,post-juvenile,mixed,C57BL/6J,paired
SRX191151,UBERON:0002107,liver,UBERON:0000113,post-juvenile,mixed,C57BL/6J,paired
SRX191152,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile,mixed,C57BL/6J,paired
SRX191153,UBERON:0000948,heart,UBERON:0000113,post-juvenile,mixed,C57BL/6J,paired
SRX191154,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,mixed,C57BL/6J,paired
SRX196264,UBERON:0000955,brain,UBERON:0000113,post-juvenile,NA,DBA/2J,paired
SRX196265,UBERON:0001155,colon,UBERON:0000113,post-juvenile,NA,DBA/2J,paired
SRX196266,UBERON:0000948,heart,UBERON:0000113,post-juvenile,NA,DBA/2J,paired
SRX196267,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile,NA,DBA/2J,paired
SRX196268,UBERON:0002107,liver,UBERON:0000113,post-juvenile,NA,DBA/2J,paired
SRX196269,UBERON:0002048,lung,UBERON:0000113,post-juvenile,NA,DBA/2J,paired
SRX196270,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,NA,DBA/2J,paired
SRX196271,UBERON:0002106,spleen,UBERON:0000113,post-juvenile,NA,DBA/2J,paired
SRX196272,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,DBA/2J,paired
SRX196273,UBERON:0000955,brain,UBERON:0000113,post-juvenile,NA,C57BL/6J,paired
SRX196274,UBERON:0001155,colon,UBERON:0000113,post-juvenile,NA,C57BL/6J,paired
SRX196275,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile,NA,C57BL/6J,paired
SRX196276,UBERON:0002107,liver,UBERON:0000113,post-juvenile,NA,C57BL/6J,paired
SRX196277,UBERON:0002048,lung,UBERON:0000113,post-juvenile,NA,C57BL/6J,paired
SRX196278,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,NA,C57BL/6J,paired
SRX196279,UBERON:0002106,spleen,UBERON:0000113,post-juvenile,NA,C57BL/6J,paired
SRX196280,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,C57BL/6J,paired
SRX196281,UBERON:0000955,brain,UBERON:0000113,post-juvenile,NA,CD-1,paired
SRX196282,UBERON:0001155,colon,UBERON:0000113,post-juvenile,NA,CD-1,paired
SRX196283,UBERON:0000948,heart,UBERON:0000113,post-juvenile,NA,CD-1,paired
SRX196284,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile,NA,CD-1,paired
SRX196285,UBERON:0002107,liver,UBERON:0000113,post-juvenile,NA,CD-1,paired
SRX196286,UBERON:0002048,lung,UBERON:0000113,post-juvenile,NA,CD-1,paired
SRX196287,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,NA,CD-1,paired
SRX196288,UBERON:0002106,spleen,UBERON:0000113,post-juvenile,NA,CD-1,paired
SRX196289,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,CD-1,paired
SRX20788182,UBERON:0004067,lateral nasal prominence,MmusDv:0000025,Theiler stage 18 (mouse),mixed,FVB/NJ,paired
SRX20788183,UBERON:0004068,medial nasal prominence,MmusDv:0000025,Theiler stage 18 (mouse),mixed,FVB/NJ,paired
SRX20788184,UBERON:0005868,maxillary prominence,MmusDv:0000025,Theiler stage 18 (mouse),mixed,FVB/NJ,paired
SRX20788185,UBERON:0005867,mandibular prominence,MmusDv:0000025,Theiler stage 18 (mouse),mixed,FVB/NJ,paired
SRX211608,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,NA,paired
SRX211609,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,NA,paired
SRX211610,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,NA,paired
SRX211656,UBERON:0000082,adult mammalian kidney,UBERON:0018241,prime adult stage,male,NA,paired
SRX211657,UBERON:0000082,adult mammalian kidney,UBERON:0018241,prime adult stage,male,NA,paired
SRX211658,UBERON:0000082,adult mammalian kidney,UBERON:0018241,prime adult stage,male,NA,paired
SRX211701,UBERON:0000955,brain,UBERON:0018241,prime adult stage,male,NA,paired
SRX211702,UBERON:0000955,brain,UBERON:0018241,prime adult stage,male,NA,paired
SRX211703,UBERON:0000955,brain,UBERON:0018241,prime adult stage,male,NA,paired
SRX2140612,CL:0000654,primary oocyte,UBERON:0000104,life cycle,female,NA,paired
SRX2140613,CL:0000654,primary oocyte,UBERON:0000104,life cycle,female,NA,paired
SRX2140614,CL:0000654,primary oocyte,UBERON:0000104,life cycle,female,NA,paired
SRX2140615,CL:0000655,secondary oocyte,UBERON:0000104,life cycle,female,NA,paired
SRX2140616,CL:0000655,secondary oocyte,UBERON:0000104,life cycle,female,NA,paired
SRX2140617,CL:0000655,secondary oocyte,UBERON:0000104,life cycle,female,NA,paired
SRX2140618,CL:0000365,animal zygote,UBERON:0000106,zygote stage,NA,NA,paired
SRX2140619,CL:0000365,animal zygote,UBERON:0000106,zygote stage,NA,NA,paired
SRX2140620,CL:0000365,animal zygote,UBERON:0000106,zygote stage,NA,NA,paired
SRX217689,UBERON:0000955,brain,UBERON:0000113,post-juvenile,male,C57BL/6J,single
SRX217690,UBERON:0000992,ovary,UBERON:0000113,post-juvenile,female,C57BL/6J,single
SRX217691,UBERON:0001987,placenta,UBERON:0000113,post-juvenile,female,C57BL/6J,single
SRX217692,UBERON:0001987,placenta,UBERON:0000113,post-juvenile,female,C57BL/6J,single
SRX217693,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,C57BL/6J,single
SRX219280,UBERON:0000955,brain,MmusDv:0000157,11-week-old stage (mouse),male,C57BL/6J,single
SRX219281,UBERON:0002107,liver,MmusDv:0000157,11-week-old stage (mouse),male,C57BL/6J,single
SRX219282,UBERON:0000473,testis,MmusDv:0000157,11-week-old stage (mouse),male,C57BL/6J,single
SRX2243907,UBERON:0001890,forebrain,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2243908,UBERON:0001890,forebrain,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244527,UBERON:0001891,midbrain,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244528,UBERON:0001891,midbrain,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244578,UBERON:0012314,embryonic facial prominence,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244579,UBERON:0012314,embryonic facial prominence,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244606,UBERON:0002956,granular layer of cerebellar cortex,MmusDv:0000085,14-month-old stage (mouse),male,C57BL/6,single
SRX2244607,UBERON:0002956,granular layer of cerebellar cortex,MmusDv:0000085,14-month-old stage (mouse),male,C57BL/6,single
SRX2244775,UBERON:0002028,hindbrain,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244776,UBERON:0002028,hindbrain,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244805,UBERON:0002101,limb,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244806,UBERON:0002101,limb,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244892,UBERON:0000948,heart,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2244893,UBERON:0000948,heart,MmusDv:0000024,Theiler stage 17 (mouse),mixed,C57BL/6Cr,single
SRX2334715,UBERON:0000160,intestine,MmusDv:0000027,Theiler stage 20 (mouse),female,"C57BL/6, 129/Sv and C3H",paired
SRX2334716,UBERON:0000160,intestine,MmusDv:0000027,Theiler stage 20 (mouse),female,"C57BL/6, 129/Sv and C3H",paired
SRX2334717,UBERON:0000160,intestine,MmusDv:0000027,Theiler stage 20 (mouse),female,"C57BL/6, 129/Sv and C3H",paired
SRX2334718,UBERON:0000160,intestine,MmusDv:0000027,Theiler stage 20 (mouse),male,"C57BL/6, 129/Sv and C3H",paired
SRX2334719,UBERON:0000160,intestine,MmusDv:0000027,Theiler stage 20 (mouse),male,"C57BL/6, 129/Sv and C3H",paired
SRX2334720,UBERON:0000160,intestine,MmusDv:0000027,Theiler stage 20 (mouse),male,"C57BL/6, 129/Sv and C3H",paired
SRX2370369,UBERON:0001155,colon,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370370,UBERON:0001155,colon,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370373,UBERON:0000948,heart,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370374,UBERON:0000948,heart,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370375,UBERON:0000082,adult mammalian kidney,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370376,UBERON:0000082,adult mammalian kidney,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370377,UBERON:0002107,liver,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370378,UBERON:0002107,liver,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370379,UBERON:0002048,lung,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370380,UBERON:0002048,lung,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370381,UBERON:0002106,spleen,MmusDv:0000154,8-week-old stage (mouse),NA,C57BL/6J,paired
SRX2370382,UBERON:0002106,spleen,MmusDv:0000154,8-week-old stage (mouse),NA,C57BL/6J,paired
SRX2370383,UBERON:0002370,thymus,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370384,UBERON:0002370,thymus,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370385,UBERON:0000473,testis,MmusDv:0000154,8-week-old stage (mouse),male,C57BL/6J,paired
SRX2370386,UBERON:0000473,testis,MmusDv:0000154,8-week-old stage (mouse),male,C57BL/6J,paired
SRX2370387,UBERON:0002369,adrenal gland,MmusDv:0000154,8-week-old stage (mouse),NA,C57BL/6J,paired
SRX2370388,UBERON:0002369,adrenal gland,MmusDv:0000154,8-week-old stage (mouse),NA,C57BL/6J,paired
SRX2370389,UBERON:0002114,duodenum,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370390,UBERON:0002114,duodenum,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370391,UBERON:0003428,gonadal fat pad,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370392,UBERON:0003428,gonadal fat pad,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370394,UBERON:0000059,large intestine,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370395,UBERON:0000059,large intestine,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370396,UBERON:0005200,thoracic mammary gland,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370397,UBERON:0005200,thoracic mammary gland,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370398,UBERON:0000992,ovary,MmusDv:0000154,8-week-old stage (mouse),female,C57BL/6J,paired
SRX2370399,UBERON:0000992,ovary,MmusDv:0000154,8-week-old stage (mouse),female,C57BL/6J,paired
SRX2370400,UBERON:0000945,stomach,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370401,UBERON:0000945,stomach,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370402,UBERON:0002108,small intestine,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370403,UBERON:0002108,small intestine,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370404,UBERON:0002190,subcutaneous adipose tissue,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370405,UBERON:0002190,subcutaneous adipose tissue,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370406,UBERON:0001017,central nervous system,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6J,paired
SRX2370407,UBERON:0001017,central nervous system,MmusDv:0000026,Theiler stage 19 (mouse),mixed,C57BL/6J,paired
SRX2370408,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,paired
SRX2370409,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,paired
SRX2370410,UBERON:0000955,brain,MmusDv:0000029,Theiler stage 22 (mouse),NA,C57BL/6J,paired
SRX2370411,UBERON:0000955,brain,MmusDv:0000029,Theiler stage 22 (mouse),NA,C57BL/6J,paired
SRX2370412,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,paired
SRX2370413,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,paired
SRX2370414,UBERON:0001017,central nervous system,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,paired
SRX2370415,UBERON:0001017,central nervous system,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,paired
SRX2370416,UBERON:0002037,cerebellum,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370417,UBERON:0002037,cerebellum,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370418,UBERON:0001017,central nervous system,MmusDv:0000035,Theiler stage 26 (mouse),mixed,C57BL/6J,paired
SRX2370419,UBERON:0001017,central nervous system,MmusDv:0000035,Theiler stage 26 (mouse),mixed,C57BL/6J,paired
SRX2370420,UBERON:0002101,limb,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,paired
SRX2370421,UBERON:0002101,limb,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6J,paired
SRX2370422,UBERON:0002107,liver,MmusDv:0000035,Theiler stage 26 (mouse),mixed,C57BL/6J,paired
SRX2370423,UBERON:0002107,liver,MmusDv:0000035,Theiler stage 26 (mouse),mixed,C57BL/6J,paired
SRX2370424,UBERON:0001987,placenta,MmusDv:0000154,8-week-old stage (mouse),female,C57BL/6J,paired
SRX2370425,UBERON:0001987,placenta,MmusDv:0000154,8-week-old stage (mouse),female,C57BL/6J,paired
SRX2370426,UBERON:0001255,urinary bladder,MmusDv:0000154,8-week-old stage (mouse),NA,C57BL/6J,paired
SRX2370427,UBERON:0001255,urinary bladder,MmusDv:0000154,8-week-old stage (mouse),NA,C57BL/6J,paired
SRX2370430,UBERON:0001870,frontal cortex,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370431,UBERON:0001870,frontal cortex,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370432,UBERON:0005343,cortical plate,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2370433,UBERON:0005343,cortical plate,MmusDv:0000154,8-week-old stage (mouse),mixed,C57BL/6J,paired
SRX2487429,UBERON:0002037,cerebellum,MmusDv:0000154,8-week-old stage (mouse),male,C57BL/6Cr,single
SRX2487431,UBERON:0005343,cortical plate,MmusDv:0000154,8-week-old stage (mouse),male,C57BL/6Cr,single
SRX2487432,UBERON:0005343,cortical plate,MmusDv:0000154,8-week-old stage (mouse),male,C57BL/6Cr,single
SRX2487433,UBERON:0000082,adult mammalian kidney,MmusDv:0000154,8-week-old stage (mouse),male,C57BL/6Cr,single
SRX2487437,UBERON:0002048,lung,MmusDv:0000154,8-week-old stage (mouse),male,C57BL/6Cr,single
SRX2487438,UBERON:0002048,lung,MmusDv:0000154,8-week-old stage (mouse),male,C57BL/6Cr,single
SRX2487441,UBERON:0001987,placenta,MmusDv:0000154,8-week-old stage (mouse),female,C57BL/6Cr,single
SRX2487442,UBERON:0001987,placenta,MmusDv:0000154,8-week-old stage (mouse),female,C57BL/6Cr,single
SRX2487443,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX2487444,UBERON:0002107,liver,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX2487445,UBERON:0000948,heart,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
SRX2487446,UBERON:0000948,heart,MmusDv:0000029,Theiler stage 22 (mouse),mixed,C57BL/6Cr,single
